driverId,avg_gain,gain_pct,volatility,p10_gain,p90_gain,avg_qual,avg_finish,gain_per_qual_rank,teammate_delta_avg,race_count,year,forename,surname,driver_name,pca1,pca2,cluster,cluster_name,dbscan_cluster,era
39,2.7777777777777777,0.7777777777777778,3.153481321404083,0.0,6.6000000000000005,23.22222222222222,20.444444444444443,0.11961722488038277,0.0,9,2011,Narain,Karthikeyan,N. Karthikeyan,2.535566793694011,-0.5874316666994753,2,Consistent Climbers,0,2010+
67,-0.15789473684210525,0.5789473684210527,6.635453244962387,-9.6,7.0,13.947368421052632,14.105263157894736,-0.011320754716981131,0.0,19,2011,Sébastien,Buemi,S. Buemi,-0.13115512099713791,1.3070392419374568,0,Midfield Stabilizers,0,2010+
153,0.8947368421052632,0.631578947368421,7.837904601231869,-7.399999999999999,10.0,14.421052631578947,13.526315789473685,0.06204379562043796,0.0,19,2011,Jaime,Alguersuari,J. Alguersuari,0.6558107392727581,2.4540690974898873,0,Midfield Stabilizers,0,2010+
155,0.6666666666666666,0.5555555555555556,6.398529242770422,-7.799999999999999,7.300000000000001,13.61111111111111,12.944444444444445,0.04897959183673469,0.0,18,2011,Kamui,Kobayashi,K. Kobayashi,0.299792210536803,1.178406823537943,0,Midfield Stabilizers,0,2010+
808,-2.1578947368421053,0.3684210526315789,5.852474860117223,-10.2,3.3999999999999986,10.210526315789474,12.368421052631579,-0.211340206185567,0.0,19,2011,Vitaly,Petrov,V. Petrov,-1.5906786777964594,-0.11973450197769248,0,Midfield Stabilizers,0,2010+
811,-2.25,0.375,4.496029994816062,-8.0,2.3,11.625,13.875,-0.1935483870967742,0.0,8,2011,Bruno,Senna,B. Senna,-1.260465930490716,-1.0827960366094338,0,Midfield Stabilizers,0,2010+
813,-2.736842105263158,0.2631578947368421,4.331308568796346,-7.2,3.0,14.105263157894736,16.842105263157894,-0.19402985074626866,0.0,19,2011,Pastor,Maldonado,P. Maldonado,-1.409926169511988,-1.1466123611035999,0,Midfield Stabilizers,0,2010+
814,0.15789473684210525,0.5263157894736842,4.693531694372786,-7.4,4.0,11.842105263157896,11.68421052631579,0.013333333333333332,0.0,19,2011,Paul,di Resta,P. di Resta,0.016243444754325296,-0.38221986484150505,0,Midfield Stabilizers,0,2010+
815,-0.6111111111111112,0.5555555555555556,6.3906078960491515,-9.6,5.600000000000001,13.61111111111111,14.222222222222221,-0.04489795918367347,0.0,18,2011,Sergio,Pérez,S. Pérez,-0.4449038652156222,0.8293260587324782,0,Midfield Stabilizers,0,2010+
816,3.473684210526316,0.8421052631578947,2.931977358041869,-0.19999999999999996,7.199999999999999,22.105263157894736,18.63157894736842,0.15714285714285714,0.0,19,2011,Jérôme,d'Ambrosio,J. d'Ambrosio,2.954388282022115,-0.43365592125920593,2,Consistent Climbers,0,2010+
817,3.4545454545454546,0.8181818181818182,2.2522715805886446,0.0,5.0,22.727272727272727,19.272727272727273,0.152,0.0,11,2011,Daniel,Ricciardo,D. Ricciardo,2.7504740727056713,-1.2726034520449216,2,Consistent Climbers,0,2010+
1,-6.55,0.15,8.475816992137723,-19.1,1.0,3.05,9.6,-2.1475409836065573,0.0,20,2012,Lewis,Hamilton,L. Hamilton,-6.658755819506395,0.20499156827939882,1,Volatile Drivers,-1,2010+
3,-1.5,0.3,6.013143498773508,-9.5,5.200000000000003,9.45,10.95,-0.15873015873015875,0.0,20,2012,Nico,Rosberg,N. Rosberg,-1.2864591825948413,0.30637359588390084,0,Midfield Stabilizers,0,2010+
4,1.35,0.7,6.761150633933313,-3.3999999999999986,7.100000000000001,6.55,5.2,0.20610687022900764,0.0,20,2012,Fernando,Alonso,F. Alonso,1.2603490772754913,1.1440660908898725,2,Consistent Climbers,0,2010+
5,2.45,0.8,2.502104377476982,-0.09999999999999987,5.100000000000001,19.0,16.55,0.12894736842105264,0.0,20,2012,Heikki,Kovalainen,H. Kovalainen,2.444591849613288,-1.194709136883713,2,Consistent Climbers,0,2010+
8,2.2,0.65,4.250077398676034,-1.0,7.200000000000003,7.65,5.45,0.28758169934640526,0.0,20,2012,Kimi,Räikkönen,K. Räikkönen,2.0996687039421666,-0.012076025049124526,2,Consistent Climbers,0,2010+
10,3.789473684210526,0.8947368421052632,2.615741818902985,0.8,7.199999999999999,21.157894736842106,17.36842105263158,0.1791044776119403,0.0,19,2012,Timo,Glock,T. Glock,3.311220361062236,-0.573663093098622,2,Consistent Climbers,0,2010+
13,1.4,0.6,3.5894582496967127,-3.0,5.400000000000006,9.85,8.45,0.14213197969543148,0.0,20,2012,Felipe,Massa,F. Massa,1.3678399462907325,-0.6725772631262308,2,Consistent Climbers,0,2010+
17,-2.2,0.4,7.466416035893837,-9.899999999999999,3.0,5.5,7.7,-0.4,0.0,20,2012,Mark,Webber,M. Webber,-2.0420584394900394,0.3956123023485571,1,Volatile Drivers,0,2010+
18,-2.0,0.5,7.574194416083573,-13.1,5.200000000000003,6.55,8.55,-0.3053435114503817,0.0,20,2012,Jenson,Button,J. Button,-1.7247744086184722,1.3061081196943884,1,Volatile Drivers,0,2010+
20,-1.0,0.4,6.743417843388196,-6.099999999999998,6.0,4.25,5.25,-0.23529411764705882,0.0,20,2012,Sebastian,Vettel,S. Vettel,-0.7455494053009057,0.6330033473329701,0,Midfield Stabilizers,0,2010+
30,-5.15,0.3,9.085992689733727,-16.2,7.100000000000001,9.05,14.2,-0.569060773480663,0.0,20,2012,Michael,Schumacher,M. Schumacher,-3.4039106719818086,2.260657496796108,1,Volatile Drivers,-1,2010+
37,2.5,0.8,2.5443435716361726,-1.0,6.100000000000001,22.5,20.0,0.1111111111111111,0.0,20,2012,Pedro,de la Rosa,P. de la Rosa,2.469158377457203,-0.8762944424555976,2,Consistent Climbers,0,2010+
39,2.526315789473684,0.8421052631578947,1.9823785111334082,0.0,5.0,23.526315789473685,21.0,0.10738255033557045,0.0,19,2012,Narain,Karthikeyan,N. Karthikeyan,2.6204829298683925,-1.4043994533254498,2,Consistent Climbers,0,2010+
154,-5.157894736842105,0.3157894736842105,8.604024626073654,-17.2,4.0,7.684210526315789,12.842105263157896,-0.6712328767123288,0.0,19,2012,Romain,Grosjean,R. Grosjean,-3.8880000688187346,1.3806173556128798,1,Volatile Drivers,-1,2010+
155,-0.45,0.55,6.962115528456774,-9.2,7.200000000000003,11.8,12.25,-0.03813559322033898,0.0,20,2012,Kamui,Kobayashi,K. Kobayashi,-0.27641139455462954,1.418855930441643,0,Midfield Stabilizers,0,2010+
807,0.10526315789473684,0.631578947368421,5.556725023109938,-5.8,4.599999999999998,10.68421052631579,10.578947368421053,0.009852216748768473,0.0,19,2012,Nico,Hülkenberg,N. Hülkenberg,0.3138581912797572,0.08138448942134122,0,Midfield Stabilizers,0,2010+
808,2.85,0.8,3.0482954684803594,-0.09999999999999987,6.100000000000001,19.8,16.95,0.14393939393939395,0.0,20,2012,Vitaly,Petrov,V. Petrov,2.5704049701196867,-0.7163974630041969,2,Consistent Climbers,0,2010+
811,1.45,0.65,4.893335962521403,-5.199999999999999,7.0,14.65,13.2,0.09897610921501707,0.0,20,2012,Bruno,Senna,B. Senna,1.201876890429165,0.4280381108704788,2,Consistent Climbers,0,2010+
813,-5.35,0.35,7.583048963243437,-16.1,4.100000000000001,8.8,14.15,-0.6079545454545454,0.0,20,2012,Pastor,Maldonado,P. Maldonado,-3.479852647986787,0.9497831934117842,1,Volatile Drivers,-1,2010+
814,0.5,0.5,4.861232245775595,-4.3999999999999995,5.200000000000003,11.55,11.05,0.04329004329004329,0.0,20,2012,Paul,di Resta,P. di Resta,0.47175750273030864,-0.24225087883844562,0,Midfield Stabilizers,0,2010+
815,-1.368421052631579,0.47368421052631576,9.476347903630558,-16.0,9.399999999999999,11.578947368421053,12.947368421052632,-0.11818181818181818,0.0,19,2012,Sergio,Pérez,S. Pérez,-1.5403260719653287,3.3352832405143165,1,Volatile Drivers,-1,2010+
817,2.6,0.75,3.9256243217849405,-1.0999999999999999,7.0,14.9,12.3,0.174496644295302,0.0,20,2012,Daniel,Ricciardo,D. Ricciardo,2.3036504064183125,-0.11612731792136503,2,Consistent Climbers,0,2010+
818,2.4,0.7,5.403702434442518,-5.199999999999999,9.0,16.75,14.35,0.14328358208955225,0.0,20,2012,Jean-Éric,Vergne,J. Vergne,1.714312041157259,1.1984563695978858,2,Consistent Climbers,0,2010+
819,3.45,0.85,3.1701734968294715,0.0,7.100000000000001,21.85,18.4,0.15789473684210525,0.0,20,2012,Charles,Pic,C. Pic,2.9319157566359255,-0.36953821381364893,2,Consistent Climbers,0,2010+
1,-2.736842105263158,0.15789473684210525,4.369618662018687,-5.199999999999999,1.0,3.210526315789474,5.947368421052632,-0.8524590163934426,0.0,19,2013,Lewis,Hamilton,L. Hamilton,-2.419022072896605,-1.9981268803716574,1,Volatile Drivers,-1,2010+
3,-3.0,0.21052631578947367,5.868938953886337,-14.2,2.0,4.421052631578948,7.421052631578948,-0.6785714285714285,0.0,19,2013,Nico,Rosberg,N. Rosberg,-3.179087983980243,-0.4353741639989174,1,Volatile Drivers,0,2010+
4,1.1578947368421053,0.631578947368421,5.852474860117221,-3.4,6.199999999999999,6.157894736842105,5.0,0.18803418803418803,0.0,19,2013,Fernando,Alonso,F. Alonso,1.0977505479218728,0.49312685860367117,2,Consistent Climbers,0,2010+
8,0.6470588235294118,0.5294117647058824,6.990539825995095,-8.2,7.4,7.294117647058823,6.647058823529412,0.08870967741935484,0.0,17,2013,Kimi,Räikkönen,K. Räikkönen,0.14816138969035061,1.4580648046315645,0,Midfield Stabilizers,0,2010+
13,-0.5263157894736842,0.42105263157894735,5.103032007788568,-5.8,3.599999999999998,8.210526315789474,8.736842105263158,-0.0641025641025641,0.0,19,2013,Felipe,Massa,F. Massa,-0.4067345567925288,-0.5541047907563743,0,Midfield Stabilizers,0,2010+
16,-0.7368421052631579,0.47368421052631576,5.576160619230941,-8.6,5.0,12.631578947368421,13.368421052631579,-0.05833333333333333,0.0,19,2013,Adrian,Sutil,A. Sutil,-0.5009681118234711,0.20983378980428077,0,Midfield Stabilizers,0,2010+
17,-2.5789473684210527,0.3684210526315789,6.318542285067588,-12.0,3.0,4.421052631578948,7.0,-0.5833333333333333,0.0,19,2013,Mark,Webber,M. Webber,-2.381136562175673,-0.0029655227081731555,1,Volatile Drivers,0,2010+
18,1.5263157894736843,0.6842105263157895,4.154895653892747,-2.4,6.0,10.631578947368421,9.105263157894736,0.14356435643564358,0.0,19,2013,Jenson,Button,J. Button,1.6158523654531876,-0.26855601598599954,2,Consistent Climbers,0,2010+
20,-0.5789473684210527,0.3684210526315789,4.438665834005182,-1.2,1.0,2.0526315789473686,2.6315789473684212,-0.28205128205128205,0.0,19,2013,Sebastian,Vettel,S. Vettel,-0.5372529659712976,-1.8713696331627068,0,Midfield Stabilizers,0,2010+
154,-1.4210526315789473,0.5263157894736842,8.461125414201932,-15.2,6.399999999999999,8.157894736842104,9.578947368421053,-0.1741935483870968,0.0,19,2013,Romain,Grosjean,R. Grosjean,-1.619187885178492,2.1752174603028767,1,Volatile Drivers,0,2010+
807,-1.368421052631579,0.42105263157894735,5.144690103136432,-10.2,4.0,9.894736842105264,11.263157894736842,-0.13829787234042554,0.0,19,2013,Nico,Hülkenberg,N. Hülkenberg,-1.034877096794971,-0.17498137116551726,0,Midfield Stabilizers,0,2010+
813,1.7894736842105263,0.6842105263157895,3.583588322220885,-3.2,6.0,16.42105263157895,14.631578947368421,0.10897435897435896,0.0,19,2013,Pastor,Maldonado,P. Maldonado,1.6559866290594525,-0.4425517905604756,2,Consistent Climbers,0,2010+
814,-0.21052631578947367,0.5789473684210527,5.9308885166129395,-6.2,6.399999999999999,12.31578947368421,12.526315789473685,-0.017094017094017092,0.0,19,2013,Paul,di Resta,P. di Resta,0.23048977140513574,0.6329908814558739,0,Midfield Stabilizers,0,2010+
815,0.8421052631578947,0.5789473684210527,4.323876320241889,-4.4,6.0,11.0,10.157894736842104,0.07655502392344497,0.0,19,2013,Sergio,Pérez,S. Pérez,0.950134601949326,-0.1835976725492368,0,Midfield Stabilizers,0,2010+
817,-2.6842105263157894,0.21052631578947367,4.65537480981747,-6.0,1.3999999999999986,10.68421052631579,13.368421052631579,-0.25123152709359603,0.0,19,2013,Daniel,Ricciardo,D. Ricciardo,-1.7253957587893156,-1.539743130658045,0,Midfield Stabilizers,0,2010+
818,-0.9473684210526315,0.5263157894736842,5.431121065064911,-8.2,6.0,13.68421052631579,14.631578947368421,-0.06923076923076922,0.0,19,2013,Jean-Éric,Vergne,J. Vergne,-0.24393819907181302,0.39607141544154234,0,Midfield Stabilizers,0,2010+
819,2.210526315789474,0.6842105263157895,2.678700915834246,-0.19999999999999996,5.199999999999999,19.94736842105263,17.736842105263158,0.11081794195250662,0.0,19,2013,Charles,Pic,C. Pic,2.091172754123362,-1.1994766617294859,2,Consistent Climbers,0,2010+
820,2.8947368421052633,0.8947368421052632,2.233451162118225,0.8,5.0,21.05263157894737,18.157894736842106,0.13749999999999998,0.0,19,2013,Max,Chilton,M. Chilton,2.8754359303739117,-1.2966941308043698,2,Consistent Climbers,0,2010+
821,1.5789473684210527,0.5789473684210527,4.127358443278006,-4.0,6.199999999999999,15.736842105263158,14.157894736842104,0.10033444816053512,0.0,19,2013,Esteban,Gutiérrez,E. Gutiérrez,1.2212100915945705,-0.21299110175791056,2,Consistent Climbers,0,2010+
822,0.6842105263157895,0.7368421052631579,4.595319255974223,-4.8,5.0,15.105263157894736,14.421052631578947,0.04529616724738676,0.0,19,2013,Valtteri,Bottas,V. Bottas,1.0215696015448643,-0.16863665174289172,2,Consistent Climbers,0,2010+
823,1.736842105263158,0.5789473684210527,2.684153192828811,-2.0,5.199999999999999,19.789473684210527,18.05263157894737,0.08776595744680851,0.0,19,2013,Giedo,van der Garde,G. van der Garde,1.56286372902455,-1.1772517571146421,2,Consistent Climbers,0,2010+
824,2.3157894736842106,0.7894736842105263,2.286497359595807,-0.19999999999999996,5.0,19.94736842105263,17.63157894736842,0.11609498680738788,0.0,19,2013,Jules,Bianchi,J. Bianchi,2.396910988817192,-1.3151850416233972,2,Consistent Climbers,0,2010+
1,-0.15789473684210525,0.42105263157894735,8.845985642555844,-15.4,8.199999999999996,3.9473684210526314,4.105263157894737,-0.04,0.0,19,2014,Lewis,Hamilton,L. Hamilton,-1.3171319890545914,2.765958740451695,1,Volatile Drivers,-1,2010+
3,-2.6315789473684212,0.21052631578947367,6.300004641231002,-13.8,2.0,1.6842105263157894,4.315789473684211,-1.5625000000000002,0.0,19,2014,Nico,Rosberg,N. Rosberg,-4.090205624483942,-0.4897935964166098,1,Volatile Drivers,-1,2010+
4,-0.3157894736842105,0.631578947368421,6.2097828874101495,-5.199999999999999,2.1999999999999993,6.7894736842105265,7.105263157894737,-0.04651162790697674,0.0,19,2014,Fernando,Alonso,F. Alonso,-0.197028634931465,-0.300507771129689,0,Midfield Stabilizers,0,2010+
8,-0.05263157894736842,0.3684210526315789,4.196211045038479,-4.4,4.199999999999999,9.789473684210526,9.842105263157896,-0.005376344086021506,0.0,19,2014,Kimi,Räikkönen,K. Räikkönen,0.007701612853364797,-0.8898395935832735,0,Midfield Stabilizers,0,2010+
13,-1.8421052631578947,0.42105263157894735,6.58502643118577,-9.4,6.199999999999999,7.684210526315789,9.526315789473685,-0.23972602739726026,0.0,19,2014,Felipe,Massa,F. Massa,-1.1355199491584005,0.8390385272685441,0,Midfield Stabilizers,0,2010+
16,-1.2105263157894737,0.2631578947368421,3.521031215242695,-6.4,3.0,15.210526315789474,16.42105263157895,-0.07958477508650519,0.0,19,2014,Adrian,Sutil,A. Sutil,-0.7623692417710637,-1.452477748303918,0,Midfield Stabilizers,0,2010+
18,0.3157894736842105,0.5789473684210527,4.5589061989685815,-5.4,5.199999999999999,8.368421052631579,8.052631578947368,0.03773584905660377,0.0,19,2014,Jenson,Button,J. Button,0.5626903347359169,-0.23648428415539846,0,Midfield Stabilizers,0,2010+
20,-0.2777777777777778,0.5,5.9685997525831755,-5.8999999999999995,6.0,7.055555555555555,7.333333333333333,-0.03937007874015748,0.0,18,2014,Sebastian,Vettel,S. Vettel,-0.01171811226656034,0.4585915347764346,0,Midfield Stabilizers,0,2010+
154,0.15789473684210525,0.5263157894736842,4.844964830680024,-6.0,6.0,14.894736842105264,14.736842105263158,0.010600706713780918,0.0,19,2014,Romain,Grosjean,R. Grosjean,0.37845051533484947,0.0589547575412505,0,Midfield Stabilizers,0,2010+
155,1.875,0.5625,3.721558813185679,-1.5,7.0,19.375,17.5,0.0967741935483871,0.0,16,2014,Kamui,Kobayashi,K. Kobayashi,1.6567854389132641,-0.36730433626914116,2,Consistent Climbers,0,2010+
807,2.1052631578947367,0.7894736842105263,4.532533469167416,-3.2,6.199999999999999,10.894736842105264,8.789473684210526,0.19323671497584538,0.0,19,2014,Nico,Hülkenberg,N. Hülkenberg,1.8989215661990602,0.10704603586367326,2,Consistent Climbers,0,2010+
813,2.1052631578947367,0.6842105263157895,4.689168806256313,-4.0,7.199999999999999,17.68421052631579,15.578947368421053,0.11904761904761903,0.0,19,2014,Pastor,Maldonado,P. Maldonado,1.607853397491091,0.36311342507852273,2,Consistent Climbers,0,2010+
815,0.9473684210526315,0.6842105263157895,5.285973937491203,-6.4,6.199999999999999,12.105263157894736,11.157894736842104,0.0782608695652174,0.0,19,2014,Sergio,Pérez,S. Pérez,0.8671408563920765,0.48640320595316106,0,Midfield Stabilizers,0,2010+
817,-1.2222222222222223,0.3888888888888889,6.366784723266392,-9.6,4.300000000000001,5.0,6.222222222222222,-0.24444444444444446,0.0,18,2014,Daniel,Ricciardo,D. Ricciardo,-1.313601651190907,0.30232433146252824,0,Midfield Stabilizers,0,2010+
818,-1.6842105263157894,0.2631578947368421,4.4603516500501685,-7.6,3.3999999999999986,11.263157894736842,12.947368421052632,-0.14953271028037382,0.0,19,2014,Jean-Éric,Vergne,J. Vergne,-1.1641901313463519,-0.9236650711068053,0,Midfield Stabilizers,0,2010+
820,2.5625,0.6875,3.365882747016994,-2.0,6.0,19.6875,17.125,0.13015873015873017,0.0,16,2014,Max,Chilton,M. Chilton,1.9943204607922649,-0.582061829951714,2,Consistent Climbers,0,2010+
821,-0.3157894736842105,0.3684210526315789,4.0831990668938785,-5.2,5.399999999999999,15.68421052631579,16.0,-0.020134228187919462,0.0,19,2014,Esteban,Gutiérrez,E. Gutiérrez,0.03668202206092378,-0.603244869802998,0,Midfield Stabilizers,0,2010+
822,-0.10526315789473684,0.21052631578947367,4.875046858374289,-4.2,5.399999999999999,6.0,6.105263157894737,-0.017543859649122806,0.0,19,2014,Valtteri,Bottas,V. Bottas,-0.31590663818491943,-0.4753075810757252,0,Midfield Stabilizers,0,2010+
824,1.7333333333333334,0.6666666666666666,3.2616093018777153,-2.0,4.0,18.2,16.466666666666665,0.09523809523809525,0.0,15,2014,Jules,Bianchi,J. Bianchi,1.5080961563139814,-1.1577548352163864,2,Consistent Climbers,0,2010+
825,-1.736842105263158,0.2631578947368421,3.313978898597708,-5.4,2.1999999999999993,8.105263157894736,9.842105263157896,-0.2142857142857143,0.0,19,2014,Kevin,Magnussen,K. Magnussen,-0.9796116700261241,-1.8495992435926634,0,Midfield Stabilizers,0,2010+
826,-3.1052631578947367,0.3157894736842105,6.017518285455347,-12.6,2.1999999999999993,10.526315789473685,13.631578947368421,-0.295,0.0,19,2014,Daniil,Kvyat,D. Kvyat,-2.4011333228777882,-0.2656792680784439,1,Volatile Drivers,0,2010+
828,2.875,0.75,3.5566838487557484,-1.0,7.5,20.8125,17.9375,0.13813813813813813,0.0,16,2014,Marcus,Ericsson,M. Ericsson,2.459258791201462,-0.15213753693212587,2,Consistent Climbers,0,2010+
1,-1.0,0.15789473684210525,3.197221015541813,-2.5999999999999996,1.0,1.5789473684210527,2.5789473684210527,-0.6333333333333333,0.0,19,2015,Lewis,Hamilton,L. Hamilton,-1.3786759562584876,-2.5461877865430966,0,Midfield Stabilizers,-1,2010+
3,-1.7894736842105263,0.15789473684210525,4.9506334877290765,-7.3999999999999995,1.0,2.0526315789473686,3.8421052631578947,-0.8717948717948717,0.0,19,2015,Nico,Rosberg,N. Rosberg,-2.568981590426061,-1.5791865907631821,1,Volatile Drivers,-1,2010+
4,0.6666666666666666,0.4444444444444444,5.075894589365793,-5.3,6.300000000000001,15.555555555555555,14.88888888888889,0.04285714285714286,0.0,18,2015,Fernando,Alonso,F. Alonso,0.39617322082187567,0.13257885310786582,0,Midfield Stabilizers,0,2010+
8,-1.0526315789473684,0.3684210526315789,4.835903732735041,-7.2,2.9999999999999964,6.894736842105263,7.947368421052632,-0.15267175572519084,0.0,19,2015,Kimi,Räikkönen,K. Räikkönen,-0.8877297803196347,-0.7890957266257855,0,Midfield Stabilizers,0,2010+
13,-1.2105263157894737,0.42105263157894735,6.320855667887775,-10.4,4.599999999999994,7.7894736842105265,9.0,-0.1554054054054054,0.0,19,2015,Felipe,Massa,F. Massa,-1.1750088047833054,0.4607744915104638,0,Midfield Stabilizers,0,2010+
18,2.4705882352941178,0.5882352941176471,3.0642626979997885,-1.0,6.4,15.764705882352942,13.294117647058824,0.15671641791044777,0.0,17,2015,Jenson,Button,J. Button,1.9854566874425363,-0.7573576910401387,2,Consistent Climbers,0,2010+
20,0.7894736842105263,0.5789473684210527,5.391134155757962,-3.0,4.599999999999994,4.894736842105263,4.105263157894737,0.16129032258064518,0.0,19,2015,Sebastian,Vettel,S. Vettel,0.7947759928502334,-0.16814261690113524,0,Midfield Stabilizers,0,2010+
154,-1.3157894736842106,0.47368421052631576,4.89957630343853,-5.8,3.599999999999998,9.842105263157896,11.157894736842104,-0.13368983957219252,0.0,19,2015,Romain,Grosjean,R. Grosjean,-0.48385994869158955,-0.6367874513065389,0,Midfield Stabilizers,0,2010+
807,-1.894736842105263,0.3684210526315789,5.455830080871748,-9.0,3.3999999999999986,10.052631578947368,11.947368421052632,-0.18848167539267016,0.0,19,2015,Nico,Hülkenberg,N. Hülkenberg,-1.3268599997843378,-0.3512293116939269,0,Midfield Stabilizers,0,2010+
813,-1.4736842105263157,0.42105263157894735,6.248274615645076,-9.4,6.199999999999999,12.421052631578947,13.894736842105264,-0.11864406779661017,0.0,19,2015,Pastor,Maldonado,P. Maldonado,-0.8726218362938989,0.7442775078335255,0,Midfield Stabilizers,0,2010+
815,1.5789473684210527,0.6842105263157895,3.202703536314354,-1.4,5.199999999999999,10.68421052631579,9.105263157894736,0.1477832512315271,0.0,19,2015,Sergio,Pérez,S. Pérez,1.7955093132996365,-0.9144271793918725,2,Consistent Climbers,0,2010+
817,-1.894736842105263,0.3157894736842105,4.581299389209054,-7.2,3.1999999999999993,7.2631578947368425,9.157894736842104,-0.2608695652173913,0.0,19,2015,Daniel,Ricciardo,D. Ricciardo,-1.2163573802248515,-0.9418844328529766,0,Midfield Stabilizers,0,2010+
822,-1.894736842105263,0.42105263157894735,4.665413365538473,-7.4,3.0,6.105263157894737,8.0,-0.31034482758620685,0.0,19,2015,Valtteri,Bottas,V. Bottas,-1.0947769630305588,-0.8672255120263667,0,Midfield Stabilizers,0,2010+
826,-0.15789473684210525,0.3684210526315789,4.693531694372785,-4.6,6.399999999999999,8.68421052631579,8.842105263157896,-0.01818181818181818,0.0,19,2015,Daniil,Kvyat,D. Kvyat,0.14712945766639812,-0.15290014961651957,0,Midfield Stabilizers,0,2010+
828,1.5263157894736843,0.631578947368421,3.9912184306804743,-2.2,6.199999999999999,14.526315789473685,13.0,0.10507246376811594,0.0,19,2015,Marcus,Ericsson,M. Ericsson,1.5317378639865393,-0.3534864953689003,2,Consistent Climbers,0,2010+
829,2.5294117647058822,0.8823529411764706,1.6627404735414788,0.6000000000000001,4.0,18.941176470588236,16.41176470588235,0.13354037267080746,0.0,17,2015,Will,Stevens,W. Stevens,2.725736005831077,-1.7770514536805795,2,Consistent Climbers,0,2010+
830,-0.15789473684210525,0.3157894736842105,4.549275374468833,-5.0,6.199999999999999,11.0,11.157894736842104,-0.014354066985645932,0.0,19,2015,Max,Verstappen,M. Verstappen,-0.004614741952304125,-0.27313321969381255,0,Midfield Stabilizers,0,2010+
831,2.1052631578947367,0.5263157894736842,3.857096444536504,-2.0,7.0,14.210526315789474,12.105263157894736,0.14814814814814814,0.0,19,2015,Felipe,Nasr,F. Nasr,1.604050508705681,-0.2863993388231806,2,Consistent Climbers,0,2010+
832,-1.0555555555555556,0.3333333333333333,5.56747088237952,-7.0,5.600000000000001,11.38888888888889,12.444444444444445,-0.09268292682926829,0.0,18,2015,Carlos,Sainz,C. Sainz,-0.6802725726454508,0.10252158611108284,0,Midfield Stabilizers,0,2010+
833,3.6923076923076925,0.9230769230769231,2.1363760352762258,1.2000000000000002,5.800000000000001,19.384615384615383,15.692307692307692,0.1904761904761905,0.0,13,2015,Roberto,Merhi,R. Merhi,3.3121613936987173,-1.1095016396678898,2,Consistent Climbers,0,2010+
834,3.4,0.8,2.6076809620810595,0.8,6.0,18.8,15.4,0.18085106382978722,0.0,5,2015,Alexander,Rossi,A. Rossi,2.8721143700287985,-0.9553109416509937,2,Consistent Climbers,0,2010+
1,0.38095238095238093,0.3333333333333333,8.176039325224595,-2.0,8.0,4.142857142857143,3.761904761904762,0.09195402298850573,0.0,21,2016,Lewis,Hamilton,L. Hamilton,0.1263808027311663,1.472757646718888,0,Midfield Stabilizers,-1,2010+
3,-1.5714285714285714,0.14285714285714285,4.478520163753073,-3.0,1.0,1.619047619047619,3.1904761904761907,-0.9705882352941176,0.0,21,2016,Nico,Rosberg,N. Rosberg,-2.1545743217109705,-2.111750191877362,1,Volatile Drivers,-1,2010+
4,0.15789473684210525,0.3157894736842105,5.727741050698752,-5.8,7.199999999999999,12.0,11.842105263157896,0.013157894736842105,0.0,19,2016,Fernando,Alonso,F. Alonso,-0.07283632346950794,0.5182573651889227,0,Midfield Stabilizers,0,2010+
8,-2.4761904761904763,0.38095238095238093,6.779520983218855,-14.0,3.0,5.0476190476190474,7.523809523809524,-0.4905660377358491,0.0,21,2016,Kimi,Räikkönen,K. Räikkönen,-2.5097620704796215,0.36191672416300363,1,Volatile Drivers,0,2010+
13,-0.8571428571428571,0.42857142857142855,5.406345478099919,-10.0,4.0,10.523809523809524,11.380952380952381,-0.08144796380090498,0.0,21,2016,Felipe,Massa,F. Massa,-0.8835223484906396,-0.046085067776857974,0,Midfield Stabilizers,0,2010+
18,-0.8571428571428571,0.47619047619047616,6.35834659550511,-10.0,5.0,13.047619047619047,13.904761904761905,-0.06569343065693431,0.0,21,2016,Jenson,Button,J. Button,-0.8027652688332483,0.6222968241080674,0,Midfield Stabilizers,0,2010+
20,-2.0,0.47619047619047616,8.590692637965812,-17.0,2.0,5.285714285714286,7.285714285714286,-0.3783783783783784,0.0,21,2016,Sebastian,Vettel,S. Vettel,-2.8264310689769983,1.1897943206927897,1,Volatile Drivers,-1,2010+
154,-0.47619047619047616,0.5238095238095238,6.345226927534173,-7.0,7.0,13.380952380952381,13.857142857142858,-0.03558718861209964,0.0,21,2016,Romain,Grosjean,R. Grosjean,-0.03947465147147565,0.9429837826201467,0,Midfield Stabilizers,0,2010+
807,-3.0476190476190474,0.3333333333333333,5.978931262995005,-13.0,3.0,8.285714285714286,11.333333333333334,-0.36781609195402293,0.0,21,2016,Nico,Hülkenberg,N. Hülkenberg,-2.3575729490042425,-0.06212423320072108,1,Volatile Drivers,0,2010+
815,0.8571428571428571,0.5714285714285714,2.5551069309466143,-2.0,5.0,9.428571428571429,8.571428571428571,0.0909090909090909,0.0,21,2016,Sergio,Pérez,S. Pérez,1.3725776831698768,-1.312630180197213,2,Consistent Climbers,0,2010+
